book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
8611,80449,80449,13751223,203,019283617X,9780192836180.0,"Friedrich Nietzsche, Douglas Smith",1887.0,Zur Genealogie der Moral,On the Genealogy of Morals,,4.1,9214,11809,358,191,489,2114,4199,4816,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8625,46917,46917,864749,52,449911934,9780449911940.0,John Updike,1971.0,Rabbit Redux,Rabbit Redux (Rabbit Angstrom #2),eng,3.79,11051,11727,604,269,798,3052,4564,3044,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8633,29022,29022,372997,232,140449213,9780140449210.0,"Suetonius, Michael Grant, Robert Graves",119.0,De vita Caesarum,The Twelve Caesars,eng,4.05,11283,12958,458,149,496,2701,4867,4745,https://images.gr-assets.com/books/1347187766m/29022.jpg,https://images.gr-assets.com/books/1347187766s/29022.jpg,0
8640,93575,93575,341789,72,61043494,9780061043500.0,Dorothy L. Sayers,1935.0,Gaudy Night,"Gaudy Night (Lord Peter Wimsey, #12)",eng,4.26,14750,16378,1203,166,526,2267,5352,8067,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8642,18129852,18129852,25465053,17,,,"Penelope Douglas, Abby Craden, Nelson Hobbs",2014.0,Rival,"Rival (Fall Away, #2)",eng,4.16,21940,22806,1765,272,848,3671,8099,9916,https://images.gr-assets.com/books/1394971101m/18129852.jpg,https://images.gr-assets.com/books/1394971101s/18129852.jpg,0
8657,17936925,17936925,25147432,27,425266869,9780425266860.0,Tammara Webber,2014.0,Breakable,"Breakable (Contours of the Heart, #2)",eng,4.06,17319,19321,2081,240,887,3777,7005,7412,https://images.gr-assets.com/books/1384787127m/17936925.jpg,https://images.gr-assets.com/books/1384787127s/17936925.jpg,0
8660,9526658,9526658,14412693,18,451236718,9780451236720.0,Rachel Caine,2012.0,Black Dawn,"Black Dawn (The Morganville Vampires, #12)",eng,4.26,14778,16717,994,106,448,2622,5311,8230,https://images.gr-assets.com/books/1318112062m/9526658.jpg,https://images.gr-assets.com/books/1318112062s/9526658.jpg,0
8661,9670094,9670094,14557905,16,62007289,9780062007280.0,"Tim Tebow, Nathan Whitaker",2011.0,,Through My Eyes,en-US,3.92,8727,9214,948,326,642,1936,2841,3469,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8692,15050,15050,922184,40,802135781,9780802135780.0,Jeanette Winterson,1989.0,Sexing the Cherry,Sexing the Cherry,eng,3.83,10450,12017,724,257,850,3024,4455,3431,https://images.gr-assets.com/books/1328824090m/15050.jpg,https://images.gr-assets.com/books/1328824090s/15050.jpg,0
8696,251446,251446,14477,19,802130917,9780802130910.0,David Mamet,1983.0,Glengarry Glen Ross,Glengarry Glen Ross,eng,3.95,11636,11958,311,349,801,2290,4231,4287,https://images.gr-assets.com/books/1396078804m/251446.jpg,https://images.gr-assets.com/books/1396078804s/251446.jpg,0
8701,280958,280958,21370899,2,9509051373,9789509051380.0,Frank Miller,1991.0,,"Sin City: Una Dura Despedida, #1 de 3",,4.21,9115,9116,4,195,366,1301,2761,4493,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8707,214333,214333,503785,27,310240506,9780310240500.0,Lee Strobel,2004.0,The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God,The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God,,4.1,9216,9689,342,303,422,1535,3124,4305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8788,14028,14028,1855151,115,679761047,9780679761040.0,"Yasunari Kawabata, Edward G. Seidensticker",1937.0,雪国,Snow Country,eng,3.7,9942,12499,1095,279,1120,3629,4562,2909,https://images.gr-assets.com/books/1474272606m/14028.jpg,https://images.gr-assets.com/books/1474272606s/14028.jpg,0
8834,17166702,17166702,23593652,4,,,Willow Aster,2013.0,True Love Story,True Love Story,eng,4.08,18327,18370,1873,484,896,2993,6267,7730,https://images.gr-assets.com/books/1358169338m/17166702.jpg,https://images.gr-assets.com/books/1358169338s/17166702.jpg,0
8840,349929,349929,2369306,62,142437271,9780142437280.0,"Nella Larsen, Ntozake Shange, Thadious M. Davis",1929.0,Passing,Passing,eng,3.8,10544,12372,844,151,702,3481,5133,2905,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8867,41918,41918,729410,20,385265565,9780385265560.0,Alex Kotlowitz,1991.0,There Are No Children Here: The Story of Two Boys Growing Up in the Other America,There are No Children Here: The Story of Two Boys Growing Up in the Other America,eng,4.25,10312,10655,764,68,267,1448,4043,4829,https://images.gr-assets.com/books/1320394274m/41918.jpg,https://images.gr-assets.com/books/1320394274s/41918.jpg,0
8873,269795,269795,963859,37,749391685,9780749391680.0,Roddy Doyle,1987.0,The Commitments,The Commitments,eng,3.95,11215,12070,403,98,448,2740,5491,3293,https://images.gr-assets.com/books/1173298169m/269795.jpg,https://images.gr-assets.com/books/1173298169s/269795.jpg,0
8896,82397,82397,1946935,486,198320043,9780198320040.0,"William Shakespeare, Roma Gill, Robert          Jackson",1595.0,The tragedie of King Richard the second,Richard II,,3.76,10265,14124,628,261,1201,4043,4807,3812,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8899,119239,119239,1697235,40,140424504,9780140424510.0,"George Gordon Byron, Peter J. Manning, Susan J. Wolfson",1848.0,Selected Poems,Selected Poems,eng,4.05,10630,11313,57,132,505,2446,3845,4385,https://images.gr-assets.com/books/1411634706m/119239.jpg,https://images.gr-assets.com/books/1411634706s/119239.jpg,0
8906,2677,2677,2854559,27,486287599,9780486287590.0,Jonathan Swift,1729.0,A Modest Proposal and Other Satirical Works,A Modest Proposal and Other Satirical Works,eng,4.04,12499,12988,168,141,514,2764,4782,4787,https://images.gr-assets.com/books/1264316062m/2677.jpg,https://images.gr-assets.com/books/1264316062s/2677.jpg,0
8908,85679,85679,2732306,74,155970361X,9781559703610.0,"Bertolt Brecht, David Hare",1941.0,Mutter Courage und ihre Kinder,Mother Courage and Her Children,eng,3.66,9705,12086,252,392,1260,3369,4096,2969,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8916,765427,765427,19904,90,140422072,9780140422080.0,"Edmund Spenser, Thomas P. Roche, C. Patrick O'Donnell",1590.0,The Faerie Queene,The Faerie Queene ,eng,3.55,13239,13761,287,623,1643,4245,4017,3233,https://images.gr-assets.com/books/1328308492m/765427.jpg,https://images.gr-assets.com/books/1328308492s/765427.jpg,0
8929,2120783,2120783,2126220,46,039306235X,9780393062360.0,Fareed Zakaria,2008.0,The Post-American World 2.0,The Post-American World,eng,3.86,8753,10392,1013,159,516,2529,4598,2590,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8941,10801027,10801027,15714317,5,,1230000005500.0,Katie Klein,2011.0,Cross My Heart,"Cross My Heart (Cross My Heart, #1)",eng,3.92,17479,17964,837,350,984,4229,6607,5794,https://images.gr-assets.com/books/1327886049m/10801027.jpg,https://images.gr-assets.com/books/1327886049s/10801027.jpg,0
8942,9403947,9403947,14287876,6,1599908441,9781599908440.0,Trish Doller,2012.0,Something Like Normal,Something like Normal,eng,3.81,15206,15769,1604,415,1124,4073,5517,4640,https://images.gr-assets.com/books/1336837143m/9403947.jpg,https://images.gr-assets.com/books/1336837143s/9403947.jpg,0
8947,98250,98250,94708,22,915297019,9780915297020.0,John L. Parker Jr.,1978.0,Once a Runner,Once a Runner,,4.05,8106,9804,940,225,535,1841,3079,4124,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8949,32812,32812,9771852,355,140441050,9780140441060.0,"Dante Alighieri, Dorothy L. Sayers, Barbara Reynolds",1320.0,Paradiso,"Paradiso (The Divine Comedy, #3)",eng,3.94,9701,12570,397,268,934,2867,3699,4802,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8952,11784281,11784281,16736232,12,,,"Amy Lichtenhan, A.L. Jackson",2011.0,Pulled,"Take This Regret (Take This Regret, #1)",eng,4.06,19241,21622,1604,399,1040,3794,8052,8337,https://images.gr-assets.com/books/1347389725m/11784281.jpg,https://images.gr-assets.com/books/1347389725s/11784281.jpg,0
8991,18110808,18110808,25435355,9,,,Tijan,2013.0,,"Fallen Crest Public (Fallen Crest High, #3)",eng,4.47,15319,17978,1029,96,274,1570,5123,10915,https://images.gr-assets.com/books/1383257344m/18110808.jpg,https://images.gr-assets.com/books/1383257344s/18110808.jpg,0
8999,2474084,2474084,2481281,20,674024451,9780674024460.0,"Walter Benjamin, Michael W. Jennings, Brigid Doherty, Edmund F.N. Jephcott, Rodney Livingstone, Howard Eiland, Thomas Y. Levin",1936.0,Das Kunstwerk im Zeitalter seiner technischen Reproduzierbarkeit,"The Work of Art in the Age of Its Technological Reproducibility, and Other Writings on Media",eng,4.05,9875,10077,55,335,604,1853,2744,4541,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9018,2437710,2437710,2444898,24,1559363304,9781559363300.0,Tracy Letts,2008.0,August: Osage County,August: Osage County,eng,4.2,11023,11895,692,221,486,1693,3838,5657,https://images.gr-assets.com/books/1354209733m/2437710.jpg,https://images.gr-assets.com/books/1354209733s/2437710.jpg,0
9024,72003,72003,23685785,14,1559362316,9781559362310.0,Tony Kushner,1993.0,Angels in America:  A Gay Fantasia on National Themes,Angels in America,eng,4.29,10271,11385,367,226,390,1416,3190,6163,https://images.gr-assets.com/books/1170797663m/72003.jpg,https://images.gr-assets.com/books/1170797663s/72003.jpg,0
9049,395220,395220,1252977,16,895941228,9780895941220.0,Audre Lorde,1982.0,Zami: A New Spelling of My Name,Zami: A New Spelling of My Name,eng,4.2,9549,9710,417,218,347,1384,3101,4660,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9078,355190,355190,2310058,65,039474067X,9780394740680.0,Edward Said,1978.0,Orientalism,Orientalism,eng,4.07,10458,11791,648,199,527,1925,4683,4457,https://images.gr-assets.com/books/1409777781m/355190.jpg,https://images.gr-assets.com/books/1409777781s/355190.jpg,0
9089,17181905,17181905,23628709,4,,,H.M. Ward,2013.0,,"The Arrangement: The Ferro Family (The Arrangement, #1)",eng,4.02,16348,16397,933,413,792,3023,5933,6236,https://images.gr-assets.com/books/1356483152m/17181905.jpg,https://images.gr-assets.com/books/1356483152s/17181905.jpg,0
9102,105687,105687,87220,14,034544177X,9780345441780.0,Michael Patrick MacDonald,1999.0,All Souls: A Family Story from Southie,All Souls: A Family Story from Southie,eng,4.07,8344,9402,780,82,320,1815,3813,3372,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9105,16279715,17902302,22380673,24,,9780988941910.0,Kim Karr,2013.0,Connected,"Connected (Connections, #1)",eng,4.11,10379,19576,2169,480,891,3004,6803,8398,https://images.gr-assets.com/books/1362012971m/16279715.jpg,https://images.gr-assets.com/books/1362012971s/16279715.jpg,0
9127,22995,22995,1144595,140,1585101435,9781585101440.0,"Federico García Lorca, Antonio Sobejano-Moran, Paola Bianco",1945.0,La casa de Bernarda Alba,La casa de Bernarda Alba,,3.77,9611,12070,420,248,942,3391,4274,3215,https://images.gr-assets.com/books/1328758570m/22995.jpg,https://images.gr-assets.com/books/1328758570s/22995.jpg,0
9165,22895264,22895264,42465462,16,,,Jennifer L. Armentrout,2014.0,Wicked,"Wicked (A Wicked Saga, #1)",eng,4.08,14009,16008,2093,315,733,2802,5603,6555,https://images.gr-assets.com/books/1410783827m/22895264.jpg,https://images.gr-assets.com/books/1410783827s/22895264.jpg,0
9178,302998,302998,1452188,70,014013168X,9780140131680.0,Hanif Kureishi,1990.0,The Buddha of Suburbia,The Buddha of Suburbia,eng,3.72,8683,10891,609,247,812,3062,4438,2332,https://images.gr-assets.com/books/1344618639m/302998.jpg,https://images.gr-assets.com/books/1344618639s/302998.jpg,0
9223,61794,61794,362,413,8489163413,9788489163420.0,Anonymous,1554.0,La vida del Lazarillo de Tormes y sus fortunas y adversidades,La vida del Lazarillo de Tormes,spa,3.49,7748,12456,475,511,1550,4166,3805,2424,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9256,16762211,16762211,23013398,6,1481268503,9781481268510.0,Cheryl McIntyre,2012.0,Sometimes Never,"Sometimes Never (Sometimes Never, #1)",eng,3.94,15306,16854,785,327,879,3664,6572,5412,https://images.gr-assets.com/books/1361989778m/16762211.jpg,https://images.gr-assets.com/books/1361989778s/16762211.jpg,0
9262,44399,44399,1251970,28,830819711,9780830819710.0,"Bill Hybels, Lavonne Neff",1988.0,Too Busy Not to Pray: Slowing Down to Be With God,Too Busy Not to Pray: Slowing Down to Be With God,en-US,4.14,8422,8880,244,93,329,1637,3017,3804,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9263,3015764,3015764,3046305,93,054705484X,9780547054840.0,Philip Roth,2008.0,Indignation,Indignation,eng,3.69,8585,10831,1191,185,808,3228,4575,2035,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9281,1524,1524,1881648,190,521010756,9780521010760.0,"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",-458.0,Ἀγαμέμνων,"Agamemnon (Oresteia, #1)",eng,3.82,11515,11932,187,140,749,3486,4253,3304,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9293,23214408,23214408,42756714,22,1501106406,9781501106410.0,Anna Todd,2015.0,After Ever Happy,"After Ever Happy (After, #4)",en-US,4.08,12671,15124,1073,565,943,2339,4093,7184,https://images.gr-assets.com/books/1417454456m/23214408.jpg,https://images.gr-assets.com/books/1417454456s/23214408.jpg,0
9304,13270,13270,2301058,456,140446362,9780140446360.0,"Aristotle, Malcolm Heath",-335.0,Περὶ ποιητικῆς,Poetics,eng,3.81,10347,13141,557,231,982,3658,4502,3768,https://images.gr-assets.com/books/1348161995m/13270.jpg,https://images.gr-assets.com/books/1348161995s/13270.jpg,0
9311,60080,60080,375997,276,521626951,9780521626960.0,"Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard",1785.0,Grundlegung zur Metaphysik der Sitten,Groundwork of the Metaphysics of Morals,eng,3.78,9104,10618,271,312,859,2736,3638,3073,https://images.gr-assets.com/books/1398209445m/60080.jpg,https://images.gr-assets.com/books/1398209445s/60080.jpg,0
9326,28262024,28262024,48302181,20,1533344345,9781533344340.0,Elle Kennedy,2016.0,,"The Goal (Off-Campus, #4)",eng,4.05,14560,17981,2126,166,698,3503,7282,6332,https://images.gr-assets.com/books/1477069102m/28262024.jpg,https://images.gr-assets.com/books/1477069102s/28262024.jpg,0
9361,170171,170171,939042,25,142400017,9780142400010.0,Laurie Halse Anderson,2002.0,,Catalyst,en-US,3.62,13840,14722,1354,309,1534,4769,4987,3123,https://images.gr-assets.com/books/1409449341m/170171.jpg,https://images.gr-assets.com/books/1409449341s/170171.jpg,0
9386,764073,764073,2592921,39,385721811,9780385721810.0,Julie Otsuka,2002.0,When the Emperor Was Divine,When the Emperor Was Divine,eng,3.7,11529,13268,2079,182,900,4049,5737,2400,https://images.gr-assets.com/books/1368314069m/764073.jpg,https://images.gr-assets.com/books/1368314069s/764073.jpg,0
9387,17254035,17254035,23845708,12,62279874,9780062279870.0,Sophie Jordan,2013.0,Foreplay,"Foreplay (The Ivy Chronicles, #1)",eng,3.94,14461,15668,1491,298,795,3385,6232,4958,https://images.gr-assets.com/books/1367338814m/17254035.jpg,https://images.gr-assets.com/books/1367338814s/17254035.jpg,0
9413,30253700,30253700,50722999,7,,,Tijan,2016.0,,Anti-Stepbrother,eng,4.14,10334,13624,1341,274,541,2136,4736,5937,https://images.gr-assets.com/books/1465493571m/30253700.jpg,https://images.gr-assets.com/books/1465493571s/30253700.jpg,0
9489,94064,94064,90674,10,689857705,9780689857710.0,Alex   Sanchez,2001.0,Rainbow Boys,"Rainbow Boys (Rainbow Trilogy, #1)",eng,3.85,11146,11349,484,371,892,2774,3346,3966,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9531,96259,96259,92779,2,300107897,9780300107890.0,Richard Siken,2005.0,Crush,Crush,eng,4.33,11597,11650,777,296,417,1318,2682,6937,https://images.gr-assets.com/books/1422764050m/96259.jpg,https://images.gr-assets.com/books/1422764050s/96259.jpg,0
9533,6159,6159,1781,21,802141900,9780802141900.0,Sherman Alexie,1995.0,Reservation Blues,Reservation Blues,eng,3.98,9919,10754,766,106,441,2313,4603,3291,https://images.gr-assets.com/books/1398195783m/6159.jpg,https://images.gr-assets.com/books/1398195783s/6159.jpg,0
9543,16041169,16041169,21817322,2,1479372749,9781479372740.0,E.L. Montes,2012.0,,"Disastrous (Disastrous, #1)",eng,3.96,17627,18303,1143,515,1019,3531,6858,6380,https://images.gr-assets.com/books/1348436233m/16041169.jpg,https://images.gr-assets.com/books/1348436233s/16041169.jpg,0
9558,21857294,21857294,41130420,8,,,Whitney G.,2014.0,Reasonable Doubt: Volume 3,"Reasonable Doubt: Volume 3 (Reasonable Doubt, #3)",eng,4.19,19933,20234,1845,191,644,3131,7383,8885,https://images.gr-assets.com/books/1407412246m/21857294.jpg,https://images.gr-assets.com/books/1407412246s/21857294.jpg,0
